set_id    ,set_name_x                                                          ,release_year ,theme_id ,num_parts ,num_figs ,retail_price ,num_unique_figs ,set_rating ,retire_price ,pop_price ,retire_month ,year ,parts ,raw_price                                                                                                                ,mean_price ,category                                         ,ages   ,list_price          ,num_reviews ,piece_count ,play_star_rating ,review_difficulty ,set_name_y                                         ,star_rating ,theme_name                            ,val_star_rating ,country
31084     ,Pirate Roller Coaster                                               ,        2018 ,     672 ,      923 ,       5 ,       69.99 ,              4 ,       4.8 ,      68.835 ,  120.67  ,19-Dec       ,2018 ,  923 ,"['\n$159.00\n', '\n$110.23\n', '\n$159.00\n', '\n$110.23\n']                                                          " ,    134.62 ,Creator > Creator 3-in-1                         ,       ,                    ,            ,            ,                 ,                  ,                                                   ,            ,                                      ,                ,
40274     ,Mr. Claus & Mrs. Claus                                              ,        2018 ,     610 ,      341 ,       0 ,       17.99 ,              0 ,       4.6 ,      23.17  ,   27.5   ,21-Sep       ,2018 ,  341 ,"['\n$40.00\n', '\n$40.00\n']                                                                                          " ,     40.0  ,Brickheadz                                       ,       ,                    ,            ,            ,                 ,                  ,                                                   ,            ,                                      ,                ,
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 14.99              ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,US
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 15.1924            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,AU
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 18.2878            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,AT
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 21.9478            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,BE
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 14.0322            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,CA
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 18.258             ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,CH
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 19.152             ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,CZ
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 18.2878            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,DE
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 15.6               ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,DN
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 18.2878            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,ES
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 21.899             ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,FI
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 18.2878            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,FR
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 18.186             ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,GB
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 18.2878            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,IE
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 18.2878            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,IT
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 21.9478            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,LU
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 23.387             ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,NO
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 21.9478            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,NL
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 17.7429            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,NZ
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 20.2971            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,PL
41151     ,Mulan's Training Day                                                ,        2018 ,     579 ,      104 ,       1 ,       12.99 ,              1 ,       4.4 ,      11.875 ,   12.355 ,19-Feb       ,2018 ,  104 ,"['\n$14.00\n', '\n$18.47\n', '\n$14.00\n', '\n$18.47\n']                                                              " ,     16.24 ,Disney Princess                                  ,12-May , 18.2878            ,        1.0 ,      104.0 ,             5.0 ,Average           ,Mulan's Training Day                               ,        5.0 ,Disney™                               ,            5.0 ,PT
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 39.99              ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,US
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 45.59240000000001  ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,AU
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 48.7878            ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,AT
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 54.8878            ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,BE
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 38.9922            ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,CA
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 50.898             ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,CH
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 52.752             ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,CZ
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 54.8878            ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,DE
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 41.88              ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,DN
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 54.8878            ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,ES
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 60.93899999999999  ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,FI
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 48.7878            ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,FR
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 41.986             ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,GB
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 42.6878            ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,IE
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 48.7878            ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,IT
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 54.8878            ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,LU
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 58.37000000000001  ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,NO
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 54.8878            ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,NL
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 49.6929            ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,NZ
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 52.1971            ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,PL
41152     ,Sleeping Beauty's Fairytale Castle                                  ,        2018 ,     579 ,      322 ,       3 ,       29.99 ,              3 ,       4.8 ,      29.615 ,   36.545 ,18-Nov       ,2018 ,  322 ,"['\n$89.95\n', '\n$89.95\n']                                                                                          " ,     89.95 ,Disney Princess                                  ,12-Jun , 54.8878            ,        3.0 ,      322.0 ,             4.7 ,Easy              ,Sleeping Beauty's Fairytale Castle                 ,        4.3 ,Disney™                               ,            4.3 ,PT
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 49.99              ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,US
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 53.1924            ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,AU
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 60.9878            ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,AT
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 67.0878            ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,BE
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 50.6922            ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,CA
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 61.098             ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,CH
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 67.152             ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,CZ
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 67.0878            ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,DE
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 53.88              ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,DN
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 67.0878            ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,ES
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 73.139             ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,FI
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 67.0878            ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,FR
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 62.986             ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,GB
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 64.6478            ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,IE
41153     ,Ariel's Royal Celebration Boat                                      ,        2018 ,     579 ,      380 ,       2 ,       44.99 ,              2 ,       4.3 ,      41.79  ,   49.955 ,20-Jan       ,2018 ,  380 ,"['\n$59.99\n', '\n$59.99\n']                                                                                          " ,     59.99 ,Disney Princess                                  ,12-Jun , 67.0878            ,        3.0 ,      380.0 ,             4.3 ,Average           ,Ariel's Royal Celebration Boat                     ,        4.3 ,Disney™                               ,            3.3 ,IT
