set_id ,set_name_x                                                          ,release_year ,theme_id ,num_parts ,num_figs ,retail_price ,num_unique_figs ,set_rating ,retire_price ,pop_price ,retire_month ,year ,parts ,raw_price                                                                                                                ,mean_price ,category                                         ,ages   ,list_price          ,num_reviews ,piece_count ,play_star_rating ,review_difficulty ,set_name_y                                         ,star_rating ,theme_name                            ,val_star_rating ,country
 10260 ,Downtown Diner                                                      ,        2018 ,     155 ,     2480 ,       6 ,      129.99 ,              6 ,       4.9 ,     212.535 ,  275.94  ,20-Nov       ,2018 , 2480 ,"['\n$292.99\n', '\n$379.99\n', '\n$292.99\n']                                                                         " ,    321.99 ,Modular Buildings                                ,16+    ,195.1878            ,       62.0 ,       2480 ,             4.4 ,Challenging       ,Downtown Diner                                     ,        4.6 ,Creator Expert                        ,            4.3 ,IE
 10260 ,Downtown Diner                                                      ,        2018 ,     155 ,     2480 ,       6 ,      129.99 ,              6 ,       4.9 ,     212.535 ,  275.94  ,20-Nov       ,2018 , 2480 ,"['\n$292.99\n', '\n$379.99\n', '\n$292.99\n']                                                                         " ,    321.99 ,Modular Buildings                                ,16+    ,195.1878            ,       62.0 ,       2480 ,             4.4 ,Challenging       ,Downtown Diner                                     ,        4.6 ,Creator Expert                        ,            4.3 ,IT
 10260 ,Downtown Diner                                                      ,        2018 ,     155 ,     2480 ,       6 ,      129.99 ,              6 ,       4.9 ,     212.535 ,  275.94  ,20-Nov       ,2018 , 2480 ,"['\n$292.99\n', '\n$379.99\n', '\n$292.99\n']                                                                         " ,    321.99 ,Modular Buildings                                ,16+    ,207.3878            ,       62.0 ,       2480 ,             4.4 ,Challenging       ,Downtown Diner                                     ,        4.6 ,Creator Expert                        ,            4.3 ,LU
 10260 ,Downtown Diner                                                      ,        2018 ,     155 ,     2480 ,       6 ,      129.99 ,              6 ,       4.9 ,     212.535 ,  275.94  ,20-Nov       ,2018 , 2480 ,"['\n$292.99\n', '\n$379.99\n', '\n$292.99\n']                                                                         " ,    321.99 ,Modular Buildings                                ,16+    ,233.87              ,       62.0 ,       2480 ,             4.4 ,Challenging       ,Downtown Diner                                     ,        4.6 ,Creator Expert                        ,            4.3 ,NO
 10260 ,Downtown Diner                                                      ,        2018 ,     155 ,     2480 ,       6 ,      129.99 ,              6 ,       4.9 ,     212.535 ,  275.94  ,20-Nov       ,2018 , 2480 ,"['\n$292.99\n', '\n$379.99\n', '\n$292.99\n']                                                                         " ,    321.99 ,Modular Buildings                                ,16+    ,207.3878            ,       62.0 ,       2480 ,             4.4 ,Challenging       ,Downtown Diner                                     ,        4.6 ,Creator Expert                        ,            4.3 ,NL
 10260 ,Downtown Diner                                                      ,        2018 ,     155 ,     2480 ,       6 ,      129.99 ,              6 ,       4.9 ,     212.535 ,  275.94  ,20-Nov       ,2018 , 2480 ,"['\n$292.99\n', '\n$379.99\n', '\n$292.99\n']                                                                         " ,    321.99 ,Modular Buildings                                ,16+    ,212.9929            ,       62.0 ,       2480 ,             4.4 ,Challenging       ,Downtown Diner                                     ,        4.6 ,Creator Expert                        ,            4.3 ,NZ
 10260 ,Downtown Diner                                                      ,        2018 ,     155 ,     2480 ,       6 ,      129.99 ,              6 ,       4.9 ,     212.535 ,  275.94  ,20-Nov       ,2018 , 2480 ,"['\n$292.99\n', '\n$379.99\n', '\n$292.99\n']                                                                         " ,    321.99 ,Modular Buildings                                ,16+    ,202.9971            ,       62.0 ,       2480 ,             4.4 ,Challenging       ,Downtown Diner                                     ,        4.6 ,Creator Expert                        ,            4.3 ,PL
 10260 ,Downtown Diner                                                      ,        2018 ,     155 ,     2480 ,       6 ,      129.99 ,              6 ,       4.9 ,     212.535 ,  275.94  ,20-Nov       ,2018 , 2480 ,"['\n$292.99\n', '\n$379.99\n', '\n$292.99\n']                                                                         " ,    321.99 ,Modular Buildings                                ,16+    ,207.3878            ,       62.0 ,       2480 ,             4.4 ,Challenging       ,Downtown Diner                                     ,        4.6 ,Creator Expert                        ,            4.3 ,PT
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 14.99              ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,US
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 15.1924            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,AU
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 18.2878            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,AT
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 20.7278            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,BE
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 12.4722            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,CA
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 18.258             ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,CH
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 19.152             ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,CZ
 21139 ,The Nether Fight                                                    ,        2018 ,     577 ,       84 ,       3 ,       12.99 ,              0 ,       4.7 ,      13.825 ,   20.68  ,18-Dec       ,2018 ,   85 ,[]                                                                                                                       ,      0.0  ,Minecraft                                        ,14-Jun , 18.2878            ,            ,         84 ,                 ,                  ,The Nether Fight                                   ,            ,Minecraft™                            ,                ,DE
